amount,seconds_since_customer_transaction,customer_transactions_before,customer_amount_sum_before,customer_avg_amount_before,amount_vs_customer_history,amount_difference_from_history,customer_txn_count_1h_before,customer_txn_count_24h_before,device_transactions_before,device_customer_count_before,is_seen_device_before,ip_transactions_before,ip_customer_count_before,is_seen_ip_before,merchant_transactions_before,merchant_customers_before,is_new_location,location_changed_from_previous,hour_of_day,day_of_week,is_weekend,is_late_night,amount_log,is_high_value,is_very_high_value,device_ip_transactions_before,device_other_customers_before,ip_other_customers_before,network_connections_before,payment_method_card,payment_method_netbanking,payment_method_upi,payment_method_wallet,location_Ahmedabad,location_Bengaluru,location_Chennai,location_Delhi,location_Hyderabad,location_Kolkata,location_Mumbai,location_Pune,location_Vijayawada,location_Visakhapatnam
1250.98,2377658.0,5,10361.45,2072.29,0.6036703357155611,-821.31,1,5,10,5,1,9,4,1,88,225,0,0,20,3,0,0,7.132481577091556,0,0,5,3,1,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3242.52,248659.0,2,4212.76,2106.38,1.539380358719699,1136.1399999999999,1,2,19,7,1,9,4,1,82,199,0,0,20,3,0,0,8.08441443881261,0,0,1,6,3,9,0,1,0,0,0,0,0,0,0,1,0,0,0,0
5516.31,3074768.0,3,11193.98,3731.3266666666664,1.4783776637085293,1784.983333333334,2,3,3,3,1,18,7,1,78,183,0,0,20,3,0,0,8.615645701652145,0,0,2,1,5,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1190.8,1878006.0,6,11234.48,1872.4133333333332,0.6359706902322138,-681.6133333333332,3,6,9,2,1,2,1,1,92,195,0,0,20,3,0,0,7.083220048312879,0,0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1024.13,2315342.0,5,3487.1800000000003,697.436,1.468421475232136,326.6940000000001,3,5,10,2,1,19,16,1,82,214,0,0,20,3,0,0,6.932574712798649,0,0,0,1,10,11,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2442.9,2734039.0,2,7052.09,3526.045,0.6928158886230891,-1083.145,1,2,1,1,1,10,5,1,79,203,0,0,20,3,0,0,7.801350402924104,0,0,1,0,4,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2253.74,241525.0,7,30771.34,4395.905714285715,0.5126907050521686,-2142.165714285715,2,7,31,15,1,10,2,1,80,186,0,0,20,3,0,0,7.720789945954488,0,0,7,10,1,11,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1709.49,183102.0,9,12124.52,1347.168888888889,1.2689500285372122,362.3211111111111,4,9,22,9,1,5,1,1,85,196,0,0,20,3,0,0,7.444535158156782,0,0,5,7,0,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2957.42,6186746.0,2,4132.23,2066.115,1.4313917666732008,891.3050000000003,0,2,13,5,1,0,1,0,75,195,0,0,20,3,0,0,7.992410621021042,0,0,0,3,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1076.68,2749912.0,3,1865.41,621.8033333333334,1.7315442717686726,454.87666666666667,1,3,13,5,1,8,4,1,96,195,0,0,20,3,0,0,6.982565861390313,0,0,1,4,3,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5823.72,130730.0,7,41277.2,5896.742857142856,0.9876164080896962,-73.02285714285608,4,7,13,4,1,13,7,1,68,201,0,0,20,3,0,0,8.669866208609038,0,0,4,3,5,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3602.98,1637603.0,6,35032.51,5838.751666666667,0.6170805346234112,-2235.771666666667,2,6,7,3,1,6,2,1,78,199,0,0,20,3,0,0,8.189794069323263,0,0,5,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2544.86,2190227.0,5,7976.73,1595.346,1.595177472473056,949.5140000000001,2,5,8,6,1,12,3,1,80,213,0,0,20,3,0,0,7.842223789388634,0,0,1,3,2,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3522.72,197279.0,4,22356.19,5589.0475,0.630289866028156,-2066.3275,1,4,6,2,1,2,1,1,86,209,0,0,21,3,0,0,8.167272528734756,0,0,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
6735.24,3006876.0,4,11390.33,2847.5825,2.365248416858862,3887.6575,1,4,8,4,1,1,2,1,87,206,0,0,21,3,0,0,8.81525718474113,0,0,0,2,1,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2329.47,7088740.0,1,2085.42,2085.42,1.117026785971171,244.04999999999973,0,1,11,5,1,2,3,1,74,208,0,0,21,3,0,0,7.753825242955858,0,0,1,4,1,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1270.11,2215228.0,3,2290.91,763.6366666666667,1.663238625698958,506.47333333333324,2,3,3,3,1,12,4,1,79,209,0,0,21,3,0,0,7.147645813471313,0,0,0,2,3,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1848.55,1438889.0,4,8524.68,2131.17,0.8673873975328106,-282.6200000000001,3,4,4,2,1,6,3,1,91,198,0,0,21,3,0,0,7.522697645240691,0,0,2,0,2,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0
13375.35,167884.0,7,25110.78,3587.2542857142857,3.728575934319842,9788.095714285715,5,7,6,3,1,13,5,1,99,216,0,0,21,3,0,0,9.501243501250094,1,0,2,1,2,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2521.01,1072944.0,8,27728.2,3466.025,0.727349052589061,-945.0149999999999,3,8,5,2,1,14,3,1,79,183,0,0,21,3,0,0,7.832811481624062,0,0,3,1,2,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2564.62,999999.0,0,0.0,6550.33,0.3915253124651735,-3985.71,0,0,7,6,1,6,4,1,87,196,0,0,21,3,0,0,7.849955443796019,0,0,0,3,2,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1292.25,624762.0,5,7596.73,1519.346,0.8505304255910109,-227.096,3,5,16,3,1,3,1,1,77,200,0,0,21,3,0,0,7.164913708883624,0,0,3,2,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0
969.63,1306789.0,4,1911.8700000000001,477.96750000000003,2.028652575750443,491.66249999999997,2,4,16,6,1,9,5,1,85,210,0,0,21,3,0,0,6.877945345209709,0,0,3,3,3,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0
26478.71,993673.0,8,70605.37,8825.67125,3.000192195012929,17653.03875,4,8,29,22,1,39,18,1,83,190,0,0,21,3,0,0,10.184134058329343,1,1,18,16,14,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8030.53,2998700.0,5,37335.270000000004,7467.054000000001,1.0754616211426888,563.4759999999987,1,5,16,5,1,5,2,1,80,196,0,0,21,3,0,0,8.991130324283132,0,0,4,4,1,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4058.56,1186244.0,4,7797.0,1949.25,2.0821136334487624,2109.31,3,4,12,3,1,5,2,1,74,171,0,0,21,3,0,0,8.308829872338613,0,0,4,2,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1569.27,2322492.0,8,8666.43,1083.30375,1.4485964809039016,485.96624999999995,3,8,16,4,1,3,1,1,103,218,0,0,21,3,0,0,7.359002858078724,0,0,1,3,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2010.32,1958443.0,3,4886.22,1628.74,1.2342792588135614,381.5799999999999,2,3,10,5,1,11,4,1,87,189,0,0,21,3,0,0,7.606546501927167,0,0,3,3,2,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0
907.9,1476574.0,6,4374.75,729.125,1.245191153780216,178.77499999999998,3,6,10,4,1,11,4,1,76,203,0,0,21,3,0,0,6.812235077124725,0,0,6,3,2,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0
23930.85,309145.0,2,13702.96,6851.48,3.4928000957457366,17079.37,2,2,3,3,1,7,4,1,78,194,0,0,21,3,0,0,10.08296548673163,1,0,0,1,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1
779.42,159964.0,5,4492.45,898.49,0.8674776569577847,-119.07000000000005,5,5,16,6,1,8,2,1,74,189,0,0,21,3,0,0,6.659832236303704,0,0,5,4,1,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3171.31,1156987.0,3,8762.699999999999,2920.8999999999996,1.0857304255537679,250.4100000000003,1,3,2,2,1,16,5,1,83,184,0,0,21,3,0,0,8.062215308118173,0,0,1,1,2,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0
384.22,2167254.0,6,6581.14,1096.8566666666668,0.3502918947173286,-712.6366666666668,1,6,14,6,1,9,2,1,93,196,0,0,21,3,0,0,5.953814599656076,0,0,2,5,1,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0
5388.88,741392.0,4,17667.1,4416.775,1.2200938467547024,972.1050000000005,1,4,17,3,1,12,2,1,83,192,0,0,21,3,0,0,8.592278400204373,0,0,2,2,1,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3076.4,541778.0,8,33910.07,4238.75875,0.7257785076822313,-1162.3587499999999,4,8,6,3,1,14,5,1,89,202,0,0,21,3,0,0,8.031840363623278,0,0,2,2,4,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1263.03,4660259.0,2,2342.6400000000003,1171.3200000000002,1.0782962811187378,91.70999999999981,0,2,1,2,1,6,2,1,84,192,0,0,21,3,0,0,7.142060308602367,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1146.64,1197955.0,4,4847.61,1211.9025,0.9461487207097932,-65.26249999999982,1,4,4,1,1,10,5,1,79,177,0,0,21,3,0,0,7.045462938850073,0,0,4,0,4,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1783.37,1784529.0,3,3555.14,1185.0466666666666,1.5048943220238864,598.3233333333333,2,3,5,4,1,8,4,1,85,203,0,0,21,3,0,0,7.486820690738873,0,0,0,2,3,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0
9921.43,620094.0,7,26848.86,3835.5514285714285,2.5867023776800955,6085.878571428571,3,7,8,5,1,8,2,1,78,213,0,0,22,3,0,0,9.202553129958615,0,0,3,2,1,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0
956.94,7219335.0,2,1675.0,837.5,1.1426149253731344,119.44000000000005,0,2,10,4,1,4,2,1,87,221,0,0,22,3,0,0,6.864785145529323,0,0,0,3,1,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1208.71,1092882.0,1,858.73,858.73,1.407555343355886,349.98,1,1,26,6,1,8,4,1,78,197,0,0,22,3,0,0,7.098135940443994,0,0,1,5,3,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0
5365.43,553038.0,12,23040.84,1920.07,2.794392912758389,3445.3600000000006,1,12,11,4,1,14,2,1,85,208,0,0,22,3,0,0,8.587918161953157,0,0,0,2,1,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0
912.22,377168.0,2,1822.6599999999999,911.3299999999999,1.0009765946473836,0.8900000000001,1,2,15,5,1,18,5,1,78,209,0,0,22,3,0,0,6.8169768154232635,0,0,0,3,4,7,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5693.93,999999.0,0,0.0,5243.64,1.0858735534857464,450.28999999999996,0,0,12,6,1,10,12,1,83,213,0,0,22,3,0,0,8.647331584321984,0,0,0,5,8,13,1,0,0,0,0,0,0,0,0,0,0,0,1,0
14333.16,316715.0,5,40715.03,8143.005999999999,1.7601804542450294,6190.154,3,5,5,3,1,8,3,1,84,186,0,0,22,3,0,0,9.570400778763089,1,0,2,2,2,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2164.56,665821.0,11,24170.48,2197.316363636364,0.9850925591879018,-32.75636363636386,3,11,18,5,1,18,3,1,76,195,0,0,22,3,0,0,7.680434267497811,0,0,7,3,2,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1397.15,1091396.0,3,1676.52,558.84,2.5000894710471693,838.3100000000001,1,3,11,3,1,1,1,1,79,181,0,0,22,3,0,0,7.242905213175276,0,0,1,2,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0
760.05,655448.0,9,6749.49,749.9433333333333,1.0134765737855749,10.106666666666683,4,9,11,4,1,21,6,1,89,204,0,0,22,3,0,0,6.634699058725675,0,0,6,3,4,7,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1975.3,4467023.0,3,4317.11,1439.0366666666666,1.372654391479485,536.2633333333333,0,3,13,5,1,5,2,1,90,204,0,0,22,3,0,0,7.588981688646388,0,0,1,4,1,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2816.33,847561.0,5,9037.779999999999,1807.5559999999998,1.558087273644634,1008.7740000000001,2,5,20,5,1,11,4,1,80,188,0,0,22,3,0,0,7.943544906915221,0,0,1,4,2,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3594.17,999999.0,0,0.0,1997.92,1.7989559141507168,1596.25,0,0,5,5,1,2,2,1,75,189,0,0,22,3,0,0,8.187346556936971,0,0,0,3,1,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1576.04,850765.0,7,13195.05,1885.0071428571428,0.8360923224997253,-308.9671428571428,1,7,15,7,1,14,3,1,89,197,0,0,22,3,0,0,7.363304951257722,0,0,4,6,2,8,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2353.47,816098.0,2,4512.7300000000005,2256.3650000000002,1.043036033620447,97.10499999999956,1,2,17,6,1,10,4,1,85,201,0,0,22,3,0,0,7.764070928043718,0,0,2,4,3,7,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3856.56,2731716.0,8,33756.79,4219.59875,0.913963679603422,-363.03875000000016,1,8,25,14,1,14,3,1,76,199,0,0,22,3,0,0,8.257790138231712,0,0,8,9,1,10,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1803.47,112172.0,6,12746.51,2124.4183333333335,0.8489241368813895,-320.9483333333335,3,6,8,2,1,5,2,1,76,208,0,0,22,3,0,0,7.498022198840737,0,0,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1
851.34,365587.0,8,12086.98,1510.8725,0.5634757400111525,-659.5324999999999,4,8,11,5,1,13,5,1,84,205,0,0,22,3,0,0,6.747985508258503,0,0,4,4,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4542.14,655215.0,6,17806.87,2967.8116666666665,1.5304677352055698,1574.3283333333338,3,6,6,3,1,6,1,1,55,169,0,0,22,3,0,0,8.421373681925566,0,0,3,2,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2216.36,210044.0,6,30293.31,5048.885,0.43898009164399665,-2832.525,3,6,7,5,1,16,5,1,80,191,0,0,23,3,0,0,7.704072578030599,0,0,2,4,4,8,0,0,1,0,0,0,0,0,0,0,0,1,0,0
936.22,1170088.0,10,12481.19,1248.1190000000001,0.7501047576392955,-311.8990000000001,6,10,5,1,1,13,4,1,95,215,0,0,23,3,0,0,6.842918046568128,0,0,5,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
823.28,2976973.0,5,3178.69,635.738,1.2949988831877282,187.54199999999992,1,5,5,1,1,5,2,1,84,191,0,0,23,3,0,0,6.71451027801379,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4155.77,1063004.0,8,30820.36,3852.545,1.0787077113959733,303.22500000000036,4,8,10,2,1,8,3,1,85,203,0,0,23,3,0,0,8.332493609360167,0,0,1,1,2,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0
3805.11,327568.0,11,38296.83,3481.53,1.092941896235276,323.5799999999999,7,11,35,9,1,11,4,1,83,214,0,0,23,3,0,0,8.244362949172551,0,0,3,7,3,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3280.18,3809172.0,4,9123.619999999999,2280.9049999999997,1.438104611985155,999.2750000000001,0,4,1,1,1,4,2,1,88,206,0,0,23,3,0,0,8.09595839277904,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
9340.41,4464993.0,5,37889.479999999996,7577.895999999999,1.232586195429444,1762.514000000001,0,5,23,12,1,17,5,1,85,181,0,0,23,3,0,0,9.142212483426462,0,0,2,8,2,10,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1682.45,1456722.0,3,3269.2299999999996,1089.743333333333,1.5438956573872138,592.7066666666669,2,3,8,2,1,10,5,1,81,188,0,0,23,3,0,0,7.428600538130374,0,0,1,1,2,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0
752.28,2646216.0,1,971.82,971.82,0.7740939680187688,-219.54000000000008,1,1,24,10,1,16,4,1,85,215,0,0,23,3,0,0,6.624437004631857,0,0,1,8,3,11,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2010.88,537929.0,9,26401.96,2933.551111111111,0.6854763812989643,-922.6711111111108,6,9,14,3,1,9,1,1,76,189,0,0,23,3,0,0,7.606824887293849,0,0,9,2,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0
703.32,2797408.0,3,2452.98,817.66,0.8601619254947045,-114.33999999999992,2,3,4,2,1,12,5,1,84,214,0,0,23,3,0,0,6.557232798338097,0,0,2,1,4,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1549.55,194205.0,6,9565.119999999999,1594.1866666666665,0.972000351276304,-44.63666666666654,2,6,17,3,1,10,2,1,89,223,0,0,23,3,0,0,7.346364985682603,0,0,4,2,1,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1317.0,3138271.0,6,18490.35,3081.725,0.4273580543364512,-1764.725,2,6,17,6,1,5,3,1,95,195,0,0,23,3,0,0,7.183870715062453,0,0,3,5,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6047.86,1333284.0,7,61624.1,8803.442857142856,0.686988045261513,-2755.5828571428565,2,7,12,4,1,18,5,1,79,211,0,0,23,3,0,0,8.707625103517705,0,0,7,3,3,6,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1832.67,1151983.0,3,4970.17,1656.7233333333334,1.1062015987380713,175.94666666666672,2,3,24,5,1,8,6,1,94,214,0,0,23,3,0,0,7.514074702056996,0,0,2,3,4,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1270.87,123580.0,11,21402.510000000002,1945.6827272727276,0.6531743239461164,-674.8127272727277,5,11,18,4,1,8,1,1,60,189,0,0,0,4,0,1,7.148243537419301,0,0,8,3,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0
949.26,1855455.0,5,9549.279999999999,1909.8559999999998,0.4970322369854063,-960.5959999999998,3,5,17,7,1,12,4,1,94,201,0,0,0,4,0,1,6.856735631360421,0,0,1,6,3,9,0,1,0,0,0,0,0,0,0,0,0,1,0,0
844.62,2428253.0,6,13108.39,2184.7316666666666,0.3866012530905779,-1340.1116666666667,1,6,22,5,1,22,4,1,97,195,0,0,0,4,0,1,6.740070086121171,0,0,3,4,3,7,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1072.6,1911944.0,3,7842.16,2614.0533333333333,0.41032062594999336,-1541.4533333333334,1,3,7,3,1,17,5,1,86,211,0,0,0,4,0,1,6.978772766217417,0,0,3,2,4,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3666.86,435616.0,11,31230.42,2839.129090909091,1.2915439497771726,827.7309090909093,4,11,20,4,1,15,3,1,79,209,0,0,0,4,0,1,8.20736366470901,0,0,8,3,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1602.34,255018.0,6,11514.76,1919.1266666666668,0.834931861367497,-316.78666666666686,3,6,15,5,1,5,2,1,77,198,0,0,0,4,0,1,7.37984423242721,0,0,3,4,1,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2372.81,337483.0,13,83438.7,6418.361538461539,0.36969092279721516,-4045.5515384615387,4,13,6,2,1,22,5,1,79,198,0,0,0,4,0,1,7.772251538268347,0,0,5,1,4,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2022.88,3394219.0,3,5117.049999999999,1705.6833333333332,1.1859645694296521,317.19666666666694,1,3,9,4,1,3,1,1,91,204,0,0,0,4,0,1,7.612771740112172,0,0,0,3,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0
316.63,389899.0,6,3789.56,631.5933333333334,0.5013194143911166,-314.96333333333337,3,6,15,2,1,10,3,1,92,201,0,0,0,4,0,1,5.76088718335035,0,0,2,1,2,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3675.31,6527626.0,1,2285.21,2285.21,1.6083029568398528,1390.1,0,1,9,4,1,2,2,1,79,183,0,0,0,4,0,1,8.209664810714278,0,0,0,2,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6658.36,1017308.0,8,14694.210000000001,1836.7762500000001,3.625025094918338,4821.58375,7,8,22,4,1,6,2,1,75,206,0,0,0,4,0,1,8.803778662820813,0,0,5,3,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1660.54,446.0,4,7139.93,1784.9825,0.9302836302316689,-124.44250000000011,2,4,10,3,1,4,1,1,93,194,0,0,0,4,0,1,7.415500162136217,0,0,3,2,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2874.15,5835089.0,4,13895.52,3473.88,0.8273601851532004,-599.73,0,4,8,5,1,10,4,1,89,203,0,0,0,4,0,1,7.963860125783483,0,0,1,4,3,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0
385.0,1535055.0,5,3753.67,750.734,0.5128314422951404,-365.73400000000004,2,5,9,4,1,2,2,1,85,192,0,0,0,4,0,1,5.955837369464831,0,0,1,2,1,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0
12869.26,4230584.0,3,26712.73,8904.243333333334,1.445295183232863,3965.0166666666664,0,3,5,2,1,12,2,1,95,214,0,0,0,4,0,1,9.462674502406315,1,0,0,1,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0
297.47,5592290.0,2,464.81,232.405,1.2799638561993074,65.06500000000003,0,2,4,4,1,0,2,0,90,217,0,0,0,4,0,1,5.698669425269378,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0
415.59,1005659.0,2,863.3199999999999,431.65999999999997,0.9627716258166149,-16.069999999999993,1,2,14,5,1,2,1,1,77,181,0,0,0,4,0,1,6.0321025246981606,0,0,1,4,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6092.54,2678638.0,7,42245.98,6035.14,1.0095109641201363,57.399999999999636,1,7,24,7,1,15,5,1,88,201,0,0,0,4,0,1,8.714984472613883,0,0,5,5,2,7,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1531.55,811333.0,6,10991.140000000001,1831.8566666666668,0.836064320898469,-300.30666666666684,4,6,20,6,1,2,1,1,74,196,0,0,1,4,0,1,7.334688293705542,0,0,2,3,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1721.96,2139823.0,3,6510.83,2170.2766666666666,0.7934287947926763,-448.3166666666666,2,3,4,2,1,12,5,1,89,196,0,0,1,4,0,1,7.451799020936337,0,0,2,1,4,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4963.15,4755883.0,2,18647.36,9323.68,0.5323166389236867,-4360.530000000001,0,2,4,3,1,22,6,1,85,186,0,0,1,4,0,1,8.509997363434435,0,0,2,1,5,6,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2860.57,450940.0,7,18058.84,2579.8342857142857,1.1088192818586355,280.7357142857145,2,7,6,1,1,16,4,1,89,210,0,0,1,4,0,1,7.959125704244341,0,0,5,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2503.03,7013543.0,1,848.64,848.64,2.949460312971343,1654.3900000000003,0,1,4,4,1,7,3,1,71,164,0,0,1,4,0,1,7.8256567129788905,0,0,1,3,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1
896.19,467942.0,1,693.21,693.21,1.2928117020816203,202.98000000000002,1,1,8,3,1,12,4,1,85,213,0,0,1,4,0,1,6.799267656797046,0,0,1,2,3,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1488.48,2286782.0,2,4653.07,2326.535,0.6397840565476127,-838.0549999999998,1,2,6,3,1,19,9,1,93,201,0,0,1,4,0,1,7.306182344738584,0,0,2,2,7,9,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1106.87,839274.0,3,5374.78,1791.5933333333332,0.6178131942144608,-684.7233333333334,2,3,7,2,1,11,4,1,88,226,0,0,1,4,0,1,7.010194531903844,0,0,3,1,3,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0
7477.56,1406677.0,3,11025.95,3675.316666666667,2.034534892684984,3802.2433333333333,1,3,9,4,1,13,5,1,85,196,0,0,1,4,0,1,8.919795539066461,0,0,3,3,4,7,0,0,1,0,0,0,0,0,0,0,1,0,0,0
12144.73,264972.0,12,99452.8,8287.733333333334,1.465386193249461,3856.996666666666,4,12,25,6,1,11,4,1,66,195,0,0,1,4,0,1,9.404732946669851,1,0,3,4,2,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0
3485.0,2265843.0,6,16900.97,2816.8283333333334,1.2372070952140617,668.1716666666666,1,6,7,2,1,3,1,1,90,204,0,0,1,4,0,1,8.156510226079966,0,0,3,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1676.1,569077.0,4,6729.0199999999995,1682.2549999999999,0.9963412205640643,-6.154999999999973,3,4,4,3,1,6,3,1,70,189,0,0,2,4,0,1,7.424821390337582,0,0,1,2,2,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0
816.12,146185.0,3,3443.43,1147.81,0.7110236014671418,-331.68999999999994,1,3,10,4,1,5,2,1,84,201,0,0,2,4,0,1,6.705785962899334,0,0,3,3,1,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0
802.74,807580.0,8,5978.37,747.29625,1.0741924638321148,55.44375000000002,4,8,14,5,1,10,4,1,79,199,0,0,2,4,0,1,6.689275833794804,0,0,3,3,2,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0
845.01,3712474.0,4,3753.97,938.4925,0.9003907862875836,-93.48249999999996,0,4,2,2,1,3,1,1,81,200,0,0,2,4,0,1,6.740531179867333,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1582.21,300365.0,6,4064.7599999999998,677.4599999999999,2.3355032031411453,904.7500000000001,3,6,23,4,1,10,4,1,90,206,0,0,2,4,0,1,7.3672097105897825,0,0,6,3,3,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0
15931.78,502866.0,3,40916.71,13638.903333333334,1.168112978780552,2292.876666666667,1,3,6,3,1,10,4,1,91,206,0,0,2,4,0,1,9.676133901174932,1,0,1,2,2,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2171.56,1027174.0,10,33627.86,3362.786,0.6457621745778649,-1191.226,4,10,13,2,1,12,4,1,77,198,0,0,2,4,0,1,7.683661474709847,0,0,3,1,3,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0
6873.85,1858219.0,8,48788.92,6098.615,1.1271165666302925,775.2350000000006,2,8,11,4,1,4,4,1,95,201,0,0,2,4,0,1,8.835625104114934,0,0,1,3,2,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1318.15,2413714.0,10,23471.68,2347.168,0.5615916713247624,-1029.018,3,10,10,3,1,14,4,1,79,190,0,0,2,4,0,1,7.184742868768458,0,0,8,1,2,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1426.19,1699360.0,3,3949.0,1316.3333333333333,1.0834565712838695,109.8566666666668,1,3,3,2,1,18,5,1,84,204,0,0,2,4,0,1,7.26346275507474,0,0,3,0,4,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1593.08,4459329.0,5,3606.18,721.236,2.208819304638149,871.8439999999999,0,5,9,4,1,20,5,1,109,211,0,0,2,4,0,1,7.374052046296546,0,0,4,3,3,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0
