customer_id,account_age_days,avg_transaction_amount,usual_location,transaction_frequency
C06086,1423,1449.64,Mumbai,low
C06087,733,1471.13,Vijayawada,high
C06088,327,658.18,Visakhapatnam,medium
C06089,1136,2137.32,Mumbai,high
C06090,315,1753.42,Delhi,high
C06091,841,2922.01,Bengaluru,medium
C06092,259,1912.82,Vijayawada,high
C06093,115,1619.36,Vijayawada,low
C06094,1208,1021.74,Hyderabad,medium
C06095,1157,1886.43,Mumbai,high
C06096,494,2908.51,Pune,medium
C06097,269,856.09,Pune,high
C06098,794,1905.31,Vijayawada,medium
C06099,1101,2094.39,Kolkata,low
C06100,1211,1128.68,Pune,high
C06101,865,1228.36,Bengaluru,low
C06102,1341,2091.09,Ahmedabad,low
C06103,1451,861.62,Delhi,high
C06104,31,2259.71,Vijayawada,low
C06105,1044,1005.82,Mumbai,low
C06106,1453,3591.76,Chennai,low
C06107,861,8226.62,Chennai,low
C06108,1139,1028.7,Bengaluru,low
C06109,78,2547.27,Hyderabad,low
C06110,635,1122.33,Bengaluru,low
C06111,410,3540.99,Bengaluru,low
C06112,549,790.86,Ahmedabad,low
C06113,894,2460.02,Pune,high
C06114,855,1020.55,Hyderabad,high
C06115,1253,1573.41,Chennai,medium
C06116,824,920.92,Pune,low
C06117,652,3071.96,Kolkata,high
C06118,1237,1044.72,Ahmedabad,high
C06119,1289,2576.84,Visakhapatnam,low
C06120,1420,1439.25,Ahmedabad,low
C06121,1053,1670.93,Pune,medium
C06122,93,1981.45,Chennai,high
C06123,999,1097.02,Kolkata,high
C06124,230,2063.75,Kolkata,high
C06125,1232,4867.13,Visakhapatnam,medium
C06126,1432,1085.48,Ahmedabad,low
C06127,808,3855.36,Hyderabad,medium
C06128,207,4766.2,Ahmedabad,medium
C06129,1143,1058.96,Bengaluru,low
C06130,532,699.07,Bengaluru,medium
C06131,807,2190.35,Pune,low
C06132,1266,1261.08,Ahmedabad,low
C06133,691,6064.06,Chennai,high
C06134,1471,1841.19,Ahmedabad,low
C06135,1286,1068.61,Kolkata,low
C06136,51,853.96,Mumbai,high
C06137,1412,3655.47,Hyderabad,high
C06138,940,1241.74,Bengaluru,high
C06139,401,1852.02,Ahmedabad,medium
C06140,1457,3350.33,Visakhapatnam,medium
C06141,1127,1313.92,Hyderabad,medium
C06142,1229,1747.06,Bengaluru,high
C06143,1088,1780.72,Ahmedabad,low
C06144,955,2806.53,Chennai,low
C06145,111,2642.62,Chennai,high
C06146,708,1560.04,Kolkata,low
C06147,1436,1876.03,Mumbai,low
C06148,437,1413.59,Ahmedabad,medium
C06149,540,688.9,Hyderabad,medium
C06150,1369,2128.1,Mumbai,medium
C06151,119,6157.75,Chennai,low
C06152,487,1013.46,Pune,high
C06153,1225,1089.06,Ahmedabad,low
C06154,1491,1022.05,Ahmedabad,high
C06155,267,2882.83,Bengaluru,low
C06156,315,2409.22,Mumbai,high
C06157,1269,1623.75,Visakhapatnam,low
C06158,927,991.11,Ahmedabad,medium
C06159,1461,1911.39,Kolkata,low
C06160,1480,651.02,Vijayawada,high
C06161,784,1975.88,Vijayawada,low
C06162,887,3171.73,Ahmedabad,low
C06163,601,798.12,Kolkata,high
C06164,1467,664.75,Kolkata,low
C06165,163,5024.98,Bengaluru,medium
C06166,1391,1209.42,Pune,medium
C06167,851,3766.52,Vijayawada,low
C06168,311,1628.55,Bengaluru,low
C06169,361,1620.15,Bengaluru,high
C06170,412,2393.5,Delhi,medium
C06171,1381,1013.27,Vijayawada,medium
C06172,1171,1961.89,Chennai,medium
C06173,166,1404.69,Mumbai,high
C06174,876,762.97,Bengaluru,high
C06175,111,2241.51,Delhi,low
C06176,331,1516.85,Chennai,low
C06177,1466,1625.35,Kolkata,low
C06178,791,819.7,Hyderabad,high
C06179,54,5064.2,Bengaluru,high
C06180,1393,3182.45,Chennai,high
C06181,1116,3368.57,Hyderabad,medium
C06182,310,1475.87,Pune,low
C06183,1013,584.98,Delhi,low
C06184,1389,6405.67,Ahmedabad,medium
C06185,1010,1729.92,Delhi,low
C06186,383,1106.35,Kolkata,high
C06187,1327,2360.11,Vijayawada,low
C06188,329,3843.62,Mumbai,high
C06189,327,1773.23,Bengaluru,medium
C06190,1081,4132.41,Bengaluru,high
C06191,367,3639.1,Delhi,high
C06192,876,894.17,Pune,low
C06193,567,1161.63,Kolkata,low
C06194,914,3354.11,Hyderabad,medium
C06195,838,308.69,Hyderabad,low
C06196,1405,1633.36,Pune,medium
C06197,951,710.17,Visakhapatnam,low
C06198,290,1320.52,Ahmedabad,high
C06199,1073,1482.24,Kolkata,high
C06200,1331,1426.08,Mumbai,low
C06201,1256,1257.11,Vijayawada,medium
C06202,1048,882.18,Bengaluru,medium
C06203,1258,7984.71,Hyderabad,medium
C06204,165,6059.56,Vijayawada,low
C06205,1472,845.73,Mumbai,high
C06206,111,5033.74,Pune,medium
C06207,835,1388.38,Chennai,medium
C06208,1361,1957.68,Pune,medium
C06209,1126,1727.47,Visakhapatnam,medium
C06210,661,1172.28,Ahmedabad,high
C06211,1028,3411.97,Kolkata,high
C06212,1237,1953.48,Vijayawada,high
C06213,1269,1320.52,Visakhapatnam,high
C06214,1205,770.9,Mumbai,medium
C06215,720,1006.97,Bengaluru,high
C06216,1032,619.33,Pune,high
C06217,1088,1814.36,Visakhapatnam,high
C06218,158,826.92,Chennai,high
C06219,579,1514.63,Chennai,medium
C06220,1247,4385.72,Vijayawada,low
C06221,671,3924.86,Pune,low
C06222,1189,1762.63,Delhi,medium
C06223,657,1700.94,Delhi,medium
C06224,1090,6108.65,Kolkata,medium
C06225,570,2525.09,Visakhapatnam,medium
C06226,1401,1454.57,Delhi,high
C06227,315,712.39,Chennai,low
C06228,1437,2325.2,Pune,high
C06229,1141,3085.91,Vijayawada,medium
C06230,448,1193.89,Ahmedabad,high
C06231,1095,2175.09,Mumbai,low
C06232,626,1421.15,Delhi,low
C06233,1254,1597.06,Pune,low
C06234,1356,357.26,Ahmedabad,medium
C06235,533,1558.35,Kolkata,medium
C06236,1498,3380.0,Chennai,high
C06237,970,1194.08,Vijayawada,medium
C06238,329,1862.52,Chennai,high
C06239,177,1101.22,Chennai,low
C06240,801,2275.21,Vijayawada,medium
C06241,36,1563.69,Bengaluru,low
C06242,551,977.54,Ahmedabad,medium
C06243,1157,4279.97,Visakhapatnam,medium
C06244,1076,3292.32,Visakhapatnam,medium
C06245,437,1214.82,Chennai,low
C06246,905,2487.68,Ahmedabad,high
C06247,251,2552.58,Ahmedabad,medium
C06248,822,2732.68,Pune,low
C06249,316,598.41,Mumbai,low
C06250,770,3462.81,Hyderabad,low
C06251,173,1242.94,Chennai,low
C06252,1153,1426.46,Vijayawada,medium
C06253,290,9998.25,Bengaluru,high
C06254,1436,2190.23,Kolkata,low
C06255,111,1400.29,Visakhapatnam,low
C06256,50,429.28,Bengaluru,medium
C06257,1308,4442.13,Chennai,medium
C06258,910,750.81,Delhi,low
C06259,481,937.58,Visakhapatnam,high
C06260,1198,1451.22,Chennai,high
C06261,754,4519.74,Delhi,low
C06262,77,2975.44,Vijayawada,high
C06263,678,1624.49,Delhi,low
C06264,814,2199.38,Delhi,high
C06265,1292,1218.4,Hyderabad,low
C06266,216,1971.04,Visakhapatnam,high
C06267,1287,1887.88,Chennai,medium
C06268,285,3378.69,Bengaluru,low
C06269,862,3375.19,Delhi,low
C06270,971,2481.52,Visakhapatnam,low
C06271,385,1422.28,Delhi,medium
C06272,249,2915.3,Hyderabad,low
C06273,1404,1695.55,Chennai,medium
C06274,1217,890.96,Visakhapatnam,medium
C06275,943,1384.93,Delhi,low
C06276,235,1901.66,Bengaluru,medium
C06277,1489,3252.51,Ahmedabad,medium
C06278,337,1597.59,Kolkata,high
C06279,808,820.21,Hyderabad,high
C06280,586,1867.63,Delhi,high
C06281,1036,1937.76,Kolkata,high
C06282,731,2031.11,Pune,low
C06283,1052,3272.99,Vijayawada,high
C06284,824,3490.65,Ahmedabad,high
C06285,450,1223.3,Pune,low
C06286,1470,1205.98,Bengaluru,high
C06287,1461,915.45,Kolkata,low
C06288,857,2834.93,Delhi,low
C06289,673,4615.96,Pune,medium
C06290,591,1466.65,Delhi,high
C06291,625,1538.58,Delhi,medium
C06292,1259,4670.17,Ahmedabad,low
C06293,1435,2500.27,Visakhapatnam,low
C06294,1351,2390.11,Bengaluru,medium
C06295,1490,830.02,Hyderabad,medium
C06296,1200,2798.15,Pune,medium
C06297,810,983.98,Hyderabad,medium
C06298,923,861.29,Ahmedabad,medium
C06299,213,1436.75,Kolkata,medium
C06300,743,1230.01,Delhi,medium
C06301,780,1558.54,Chennai,medium
C06302,353,705.5,Mumbai,low
C06303,1229,3356.9,Vijayawada,high
C06304,1117,3746.35,Delhi,low
C06305,811,507.64,Pune,low
C06306,498,3400.03,Bengaluru,high
C06307,355,1062.84,Bengaluru,high
C06308,1454,3141.88,Vijayawada,low
C06309,542,1721.67,Bengaluru,high
C06310,552,1833.98,Ahmedabad,low
C06311,630,1595.96,Mumbai,medium
C06312,600,3957.73,Mumbai,low
C06313,868,804.17,Chennai,low
C06314,1096,2672.15,Bengaluru,low
C06315,218,3682.72,Visakhapatnam,low
C06316,1202,2867.41,Mumbai,medium
C06317,1152,8156.71,Ahmedabad,medium
C06318,373,1276.31,Delhi,low
C06319,430,3353.6,Visakhapatnam,high
C06320,187,1680.06,Bengaluru,low
C06321,581,4012.85,Mumbai,high
C06322,284,1791.03,Ahmedabad,high
C06323,785,1398.87,Mumbai,low
C06324,1122,4206.93,Mumbai,low
C06325,47,1307.7,Pune,low
C06326,587,718.58,Vijayawada,low
C06327,1055,1286.39,Vijayawada,low
C06328,836,2691.66,Mumbai,low
C06329,129,4448.7,Ahmedabad,low
C06330,300,1934.83,Delhi,high
C06331,782,4240.22,Visakhapatnam,medium
C06332,977,744.51,Delhi,medium
C06333,388,1349.41,Bengaluru,high
C06334,538,1492.14,Mumbai,high
C06335,1271,1670.83,Hyderabad,low
C06336,802,1901.13,Mumbai,low
C06337,618,2820.4,Ahmedabad,high
C06338,1033,1348.05,Kolkata,high
C06339,1138,1970.24,Kolkata,high
C06340,985,1747.97,Vijayawada,medium
C06341,1270,986.06,Visakhapatnam,high
C06342,859,1671.8,Chennai,high
C06343,864,1639.53,Mumbai,high
C06344,1053,1616.86,Mumbai,low
C06345,453,1837.54,Bengaluru,high
C06346,782,1890.75,Chennai,low
C06347,1267,1359.06,Kolkata,medium
C06348,799,4116.7,Chennai,medium
C06349,78,841.66,Pune,medium
C06350,436,1126.55,Hyderabad,low
C06351,921,10965.6,Mumbai,medium
C06352,1239,916.76,Mumbai,high
C06353,648,746.65,Kolkata,low
C06354,321,2901.41,Hyderabad,low
C06355,929,466.57,Chennai,medium
C06356,847,1544.74,Ahmedabad,high
C06357,982,7261.4,Pune,low
C06358,978,659.4,Mumbai,medium
C06359,135,496.34,Delhi,low
C06360,1340,679.31,Bengaluru,medium
C06361,796,3227.54,Hyderabad,medium
C06362,982,3739.27,Kolkata,high
C06363,917,1289.95,Bengaluru,high
C06364,632,2806.32,Pune,high
C06365,1159,4443.55,Ahmedabad,low
C06366,1011,5752.08,Bengaluru,medium
C06367,708,1533.68,Delhi,medium
C06368,1067,403.26,Mumbai,low
C06369,237,1055.71,Mumbai,high
C06370,1486,1363.92,Vijayawada,medium
C06371,152,1521.16,Hyderabad,high
C06372,477,1593.09,Vijayawada,medium
C06373,79,3725.0,Ahmedabad,medium
C06374,714,4121.29,Visakhapatnam,medium
C06375,740,1609.94,Visakhapatnam,medium
C06376,613,3675.91,Pune,low
C06377,1088,2271.11,Visakhapatnam,low
C06378,927,1877.08,Ahmedabad,medium
C06379,1082,3244.76,Hyderabad,high
C06380,1152,1886.55,Visakhapatnam,high
C06381,167,6857.64,Mumbai,medium
C06382,706,706.68,Ahmedabad,high
C06383,1330,1287.79,Chennai,low
C06384,321,1657.9,Delhi,low
C06385,1293,2395.11,Kolkata,medium
C06386,837,4104.0,Delhi,low
C06387,120,1771.68,Chennai,low
C06388,302,714.15,Delhi,medium
C06389,1195,3112.48,Delhi,medium
C06390,340,2940.29,Kolkata,high
C06391,1193,509.45,Chennai,low
C06392,31,1795.55,Bengaluru,low
C06393,106,640.31,Chennai,high
C06394,1018,1168.55,Bengaluru,low
C06395,989,1000.96,Mumbai,high
C06396,1040,3045.94,Bengaluru,low
C06397,1400,1942.02,Ahmedabad,medium
C06398,1293,780.48,Pune,medium
C06399,558,3189.39,Visakhapatnam,high
C06400,1152,708.8,Pune,high
C06401,1391,2230.8,Pune,high
C06402,348,1060.44,Visakhapatnam,high
C06403,1427,1419.2,Chennai,high
C06404,532,2498.18,Delhi,low
C06405,918,2526.23,Ahmedabad,medium
C06406,702,4292.27,Vijayawada,medium
C06407,1051,1706.29,Kolkata,low
C06408,1241,2196.75,Chennai,medium
C06409,248,1354.26,Mumbai,high
C06410,487,2026.03,Delhi,low
C06411,980,2395.17,Mumbai,low
C06412,1458,1688.58,Vijayawada,high
C06413,773,557.3,Kolkata,high
C06414,848,2232.77,Kolkata,high
C06415,708,2281.31,Chennai,low
C06416,526,1156.82,Mumbai,high
C06417,1015,781.09,Bengaluru,medium
C06418,146,4697.86,Kolkata,medium
C06419,915,2477.44,Mumbai,medium
C06420,999,1550.98,Hyderabad,medium
C06421,788,859.6,Bengaluru,medium
C06422,512,1055.07,Ahmedabad,medium
C06423,841,4197.42,Visakhapatnam,low
C06424,860,1968.49,Kolkata,low
C06425,616,1258.48,Delhi,high
C06426,367,2506.99,Pune,low
C06427,1254,1060.17,Pune,high
C06428,801,4774.72,Bengaluru,low
C06429,198,4336.67,Bengaluru,high
C06430,47,1329.12,Mumbai,high
C06431,907,1196.2,Ahmedabad,low
C06432,1458,328.24,Mumbai,low
C06433,34,687.12,Ahmedabad,low
C06434,96,753.62,Mumbai,medium
C06435,781,1965.33,Pune,high
C06436,1201,1456.06,Bengaluru,low
C06437,368,750.75,Chennai,medium
C06438,234,1499.35,Hyderabad,high
C06439,198,2499.91,Hyderabad,high
C06440,30,2536.75,Delhi,low
C06441,830,523.61,Ahmedabad,low
C06442,577,1656.02,Visakhapatnam,medium
C06443,1290,732.43,Vijayawada,low
C06444,1284,3234.62,Chennai,low
C06445,163,2996.61,Ahmedabad,high
C06446,562,1004.08,Mumbai,high
C06447,1463,1094.02,Vijayawada,low
C06448,1046,1333.71,Visakhapatnam,low
C06449,1441,416.23,Chennai,low
C06450,835,2239.31,Pune,high
C06451,363,1507.48,Ahmedabad,medium
C06452,764,3381.77,Vijayawada,medium
C06453,631,881.46,Kolkata,medium
C06454,511,1203.65,Chennai,high
C06455,698,676.07,Delhi,low
C06456,974,937.07,Mumbai,high
C06457,347,834.85,Hyderabad,low
C06458,150,3438.96,Visakhapatnam,low
C06459,332,1143.3,Bengaluru,medium
C06460,288,1951.31,Mumbai,high
C06461,180,1405.36,Chennai,medium
C06462,1438,788.7,Pune,high
C06463,519,1613.48,Ahmedabad,medium
C06464,869,2657.02,Bengaluru,high
C06465,1398,820.98,Vijayawada,high
C06466,1233,3045.64,Chennai,high
C06467,459,1036.1,Ahmedabad,high
C06468,99,1315.01,Pune,low
C06469,830,2541.44,Delhi,medium
C06470,165,1169.47,Hyderabad,low
C06471,546,1844.5,Kolkata,low
C06472,1049,1467.03,Ahmedabad,high
C06473,844,1957.91,Pune,medium
C06474,302,383.01,Pune,high
C06475,1478,547.99,Kolkata,high
C06476,674,2686.3,Visakhapatnam,high
C06477,406,3532.32,Hyderabad,low
C06478,543,995.98,Kolkata,low
C06479,1027,1535.98,Pune,low
C06480,116,2180.06,Mumbai,low
C06481,1080,2824.63,Visakhapatnam,medium
C06482,599,481.81,Delhi,high
C06483,399,1011.93,Kolkata,low
C06484,48,1450.07,Pune,high
C06485,732,2842.91,Visakhapatnam,medium
C06486,720,9131.83,Hyderabad,low
C06487,1018,1552.06,Vijayawada,low
C06488,462,721.26,Mumbai,medium
C06489,1423,2337.92,Vijayawada,medium
C06490,1117,4247.94,Kolkata,high
C06491,1239,1930.92,Visakhapatnam,high
C06492,432,998.47,Kolkata,high
C06493,110,3355.1,Ahmedabad,high
C06494,1240,2770.68,Vijayawada,medium
C06495,1133,923.89,Ahmedabad,low
C06496,612,2306.46,Pune,low
C06497,864,3441.85,Visakhapatnam,high
C06498,158,3880.7,Ahmedabad,medium
C06499,979,1723.91,Visakhapatnam,high
C06500,502,1426.23,Pune,high
C06501,486,3996.88,Ahmedabad,medium
C06502,644,819.7,Hyderabad,low
C06503,1398,2393.75,Visakhapatnam,medium
C06504,838,738.8,Chennai,low
C06505,1116,3597.65,Delhi,low
C06506,484,1522.05,Ahmedabad,low
C06507,843,4105.66,Hyderabad,medium
C06508,127,2477.39,Bengaluru,medium
C06509,1126,812.77,Vijayawada,medium
C06510,63,4543.94,Vijayawada,high
C06511,1340,4933.73,Chennai,high
C06512,1388,3194.0,Hyderabad,medium
C06513,1218,1097.19,Delhi,high
C06514,1384,1475.32,Vijayawada,medium
C06515,267,1978.45,Delhi,medium
C06516,1178,1139.26,Pune,low
C06517,1146,5407.64,Delhi,low
C06518,1433,1977.04,Kolkata,low
C06519,703,310.56,Delhi,medium
C06520,72,2244.24,Bengaluru,low
C06521,558,1435.46,Mumbai,high
C06522,628,1714.44,Chennai,medium
C06523,361,1416.49,Kolkata,low
C06524,365,3041.55,Pune,low
C06525,621,3726.93,Chennai,high
C06526,1446,2163.6,Vijayawada,high
C06527,170,1443.74,Bengaluru,low
C06528,278,1752.28,Hyderabad,low
C06529,165,1823.08,Chennai,low
C06530,262,1068.45,Ahmedabad,medium
C06531,278,2622.4,Vijayawada,high
C06532,982,2427.38,Vijayawada,low
C06533,1015,4899.21,Visakhapatnam,medium
C06534,200,4070.49,Pune,low
C06535,753,1152.69,Mumbai,medium
C06536,417,3067.86,Vijayawada,medium
C06537,67,970.12,Visakhapatnam,low
C06538,159,2829.62,Mumbai,low
C06539,730,1286.58,Mumbai,high
C06540,1442,925.59,Vijayawada,low
C06541,1010,2159.37,Pune,low
C06542,726,316.42,Kolkata,medium
C06543,242,576.75,Vijayawada,medium
C06544,464,1603.87,Mumbai,low
C06545,1301,1899.09,Ahmedabad,high
C06546,1458,1415.85,Bengaluru,high
C06547,494,644.78,Ahmedabad,high
C06548,967,1057.76,Kolkata,medium
C06549,1345,2321.17,Pune,low
C06550,115,2627.27,Hyderabad,medium
C06551,415,1781.12,Hyderabad,high
C06552,757,3818.01,Hyderabad,high
C06553,792,2330.53,Pune,medium
C06554,45,1107.32,Pune,medium
C06555,204,1499.99,Mumbai,low
C06556,1247,723.2,Vijayawada,high
C06557,268,1677.82,Visakhapatnam,low
C06558,999,3708.59,Ahmedabad,high
C06559,1159,2810.11,Pune,low
C06560,1309,4477.62,Hyderabad,high
C06561,679,1478.33,Delhi,medium
C06562,1129,4317.82,Kolkata,medium
C06563,109,1587.47,Bengaluru,low
C06564,644,4684.77,Mumbai,high
C06565,558,1774.61,Kolkata,low
C06566,604,2850.48,Pune,medium
C06567,182,4695.52,Vijayawada,medium
C06568,183,1587.34,Ahmedabad,medium
C06569,644,2074.54,Kolkata,low
C06570,83,4160.14,Chennai,medium
C06571,408,1650.92,Bengaluru,low
C06572,1105,762.77,Visakhapatnam,high
C06573,235,7248.11,Pune,low
C06574,224,1326.36,Chennai,medium
C06575,681,1995.67,Bengaluru,low
C06576,1210,3815.96,Delhi,high
C06577,191,1211.99,Delhi,low
C06578,596,934.89,Chennai,high
C06579,1138,2122.76,Bengaluru,high
C06580,1154,561.18,Visakhapatnam,high
C06581,1148,1492.79,Chennai,high
C06582,1377,2110.79,Chennai,low
C06583,856,1510.31,Hyderabad,medium
C06584,890,660.04,Bengaluru,high
C06585,712,5073.36,Chennai,high
C06586,136,1925.31,Mumbai,low
C06587,223,4563.25,Visakhapatnam,low
C06588,248,1520.08,Ahmedabad,low
C06589,990,1015.9,Pune,medium
C06590,1139,2144.17,Bengaluru,medium
C06591,355,1564.44,Visakhapatnam,high
C06592,537,837.14,Bengaluru,medium
C06593,374,4679.29,Mumbai,high
C06594,1195,1201.19,Bengaluru,high
C06595,64,544.23,Ahmedabad,low
C06596,1480,4267.78,Mumbai,low
C06597,1427,1296.92,Vijayawada,low
C06598,865,1212.52,Hyderabad,high
C06599,1101,571.37,Chennai,high
C06600,414,5581.17,Ahmedabad,high
C06601,517,778.51,Hyderabad,medium
C06602,462,1869.7,Visakhapatnam,high
C06603,825,3257.6,Delhi,high
C06604,629,2367.66,Pune,low
C06605,858,1731.54,Visakhapatnam,medium
C06606,1214,595.53,Chennai,medium
C06607,540,1063.39,Visakhapatnam,low
C06608,1477,2033.7,Kolkata,medium
C06609,1357,1079.1,Visakhapatnam,medium
C06610,32,2054.37,Bengaluru,medium
C06611,1239,2803.64,Delhi,high
C06612,548,3364.95,Mumbai,high
C06613,407,811.21,Visakhapatnam,low
C06614,1404,7505.28,Delhi,low
C06615,1486,2964.32,Hyderabad,low
C06616,541,1798.0,Hyderabad,high
C06617,177,3654.6,Kolkata,low
C06618,476,8375.42,Chennai,low
C06619,1206,706.54,Hyderabad,high
C06620,460,1554.83,Bengaluru,high
C06621,58,383.59,Kolkata,low
C06622,729,2040.12,Delhi,medium
C06623,325,2282.55,Mumbai,high
C06624,1357,1754.76,Bengaluru,medium
C06625,695,1176.26,Kolkata,medium
C06626,1380,475.02,Vijayawada,high
C06627,593,2294.66,Ahmedabad,high
C06628,442,4635.85,Mumbai,low
C06629,827,1225.84,Pune,low
C06630,1393,2396.06,Delhi,medium
C06631,1031,649.53,Chennai,medium
C06632,130,2422.92,Chennai,low
C06633,917,1393.88,Ahmedabad,low
C06634,155,1096.6,Hyderabad,high
C06635,969,1098.07,Vijayawada,medium
C06636,447,1393.67,Kolkata,low
C06637,618,2307.97,Mumbai,medium
C06638,602,767.11,Mumbai,medium
C06639,58,1390.5,Ahmedabad,high
C06640,163,1752.13,Visakhapatnam,medium
C06641,742,881.1,Chennai,high
C06642,489,5787.03,Ahmedabad,low
C06643,1439,1033.57,Chennai,medium
C06644,829,1164.92,Chennai,low
C06645,1013,953.03,Delhi,medium
C06646,303,5793.86,Hyderabad,low
C06647,1351,2578.42,Ahmedabad,medium
C06648,478,979.22,Vijayawada,high
C06649,1344,3694.47,Mumbai,low
C06650,578,2050.82,Pune,high
C06651,551,2127.61,Bengaluru,medium
C06652,1378,1438.9,Vijayawada,medium
C06653,856,1105.91,Hyderabad,low
C06654,1191,2241.92,Bengaluru,low
C06655,609,1262.99,Chennai,low
C06656,1398,5863.1,Vijayawada,high
C06657,1206,788.79,Vijayawada,low
C06658,1315,4885.58,Ahmedabad,high
C06659,36,1674.36,Mumbai,low
C06660,700,2186.26,Vijayawada,medium
C06661,1193,3093.61,Pune,low
C06662,1015,1194.97,Delhi,low
C06663,252,3156.77,Chennai,high
C06664,900,309.71,Chennai,high
C06665,586,1127.26,Visakhapatnam,low
C06666,1317,987.23,Kolkata,high
C06667,1262,796.93,Visakhapatnam,high
C06668,760,1565.28,Bengaluru,medium
C06669,996,2312.95,Visakhapatnam,low
C06670,531,2842.02,Pune,low
C06671,718,2105.09,Pune,medium
C06672,523,1167.76,Vijayawada,medium
C06673,1039,2287.93,Delhi,medium
C06674,1181,1951.45,Hyderabad,high
C06675,186,3307.6,Bengaluru,high
C06676,310,2982.6,Delhi,medium
C06677,119,1836.01,Delhi,medium
C06678,874,1004.58,Vijayawada,high
C06679,178,1177.47,Bengaluru,high
C06680,1153,1259.13,Ahmedabad,high
C06681,307,1466.48,Delhi,high
C06682,469,2142.6,Delhi,medium
C06683,228,2865.23,Hyderabad,medium
C06684,53,1741.17,Visakhapatnam,medium
C06685,276,1818.97,Chennai,high
C06686,1235,1975.73,Ahmedabad,low
C06687,221,1287.17,Pune,low
C06688,1282,986.38,Bengaluru,low
C06689,542,575.08,Visakhapatnam,high
C06690,1318,1145.61,Delhi,low
C06691,1004,2448.15,Chennai,high
C06692,372,1139.85,Hyderabad,medium
C06693,473,1542.2,Kolkata,medium
C06694,234,2437.49,Bengaluru,high
C06695,1223,2524.98,Delhi,high
C06696,598,892.34,Hyderabad,medium
C06697,1456,3441.39,Pune,medium
C06698,956,3745.53,Vijayawada,high
C06699,366,863.63,Hyderabad,high
C06700,229,1053.68,Visakhapatnam,low
C06701,1396,3903.98,Chennai,low
C06702,382,1636.13,Mumbai,low
C06703,122,425.25,Mumbai,low
C06704,458,724.69,Delhi,low
C06705,634,1530.66,Ahmedabad,low
C06706,1385,845.19,Ahmedabad,low
C06707,1296,1375.84,Mumbai,low
C06708,271,1838.31,Delhi,medium
C06709,1314,4656.44,Chennai,high
C06710,914,1490.32,Mumbai,high
C06711,159,3614.45,Mumbai,medium
C06712,804,4556.16,Hyderabad,low
C06713,797,4572.63,Hyderabad,high
C06714,388,2165.99,Kolkata,low
C06715,203,502.4,Mumbai,low
C06716,179,2428.62,Mumbai,medium
C06717,252,3558.17,Kolkata,low
C06718,1462,1707.61,Mumbai,medium
C06719,1491,5594.4,Vijayawada,high
C06720,1166,3147.72,Vijayawada,high
C06721,1229,2604.3,Pune,medium
C06722,352,3647.11,Visakhapatnam,high
C06723,1382,2235.53,Visakhapatnam,low
C06724,949,356.1,Kolkata,low
C06725,1281,1301.28,Ahmedabad,medium
C06726,676,3919.43,Chennai,high
C06727,468,1064.87,Hyderabad,low
C06728,861,1556.64,Chennai,medium
C06729,1126,912.69,Ahmedabad,low
C06730,1220,5739.29,Bengaluru,high
C06731,289,5369.62,Hyderabad,low
C06732,1464,1013.36,Vijayawada,low
C06733,1177,1980.86,Ahmedabad,medium
C06734,1360,1156.58,Visakhapatnam,high
C06735,306,2684.52,Hyderabad,high
C06736,398,2506.98,Vijayawada,low
C06737,288,3050.77,Delhi,low
C06738,1071,2233.42,Visakhapatnam,high
C06739,181,12131.44,Delhi,high
C06740,1161,922.78,Bengaluru,medium
C06741,1105,592.08,Vijayawada,low
